id,candidate_id,candidate_number,full_name_ar,full_name_en,governorate,electoral_district,party_affiliation,coalition,gender,incumbent,photo_url,biography,email,phone,election_year,data_source,created_at,updated_at,is_active
,2025_3017_أربيل,3017,المرشح العراقي 3017,Iraqi Candidate 3017,أربيل,,تحالف السيادة,,أنثى,,,,,,2025,,,,
,2025_3018_القادسية,3018,المرشح العراقي 3018,Iraqi Candidate 3018,القادسية,,الحزب الديمقراطي الكردستاني,,أنثى,,,,,,2025,,,,
,2025_3019_أربيل,3019,المرشح العراقي 3019,Iraqi Candidate 3019,أربيل,,الحكمة,,ذكر,,,,,,2025,,,,
,2025_3020_بغداد,3020,المرشح العراقي 3020,Iraqi Candidate 3020,بغداد,,حركة امتداد,,ذكر,,,,,,2025,,,,
,2025_3021_كركوك,3021,المرشح العراقي 3021,Iraqi Candidate 3021,كركوك,,الحزب الشيوعي العراقي,,أنثى,,,,,,2025,,,,
,2025_3022_السليمانية,3022,المرشح العراقي 3022,Iraqi Candidate 3022,السليمانية,,الحزب الديمقراطي الكردستاني,,ذكر,,,,,,2025,,,,
,2025_3023_كركوك,3023,المرشح العراقي 3023,Iraqi Candidate 3023,كركوك,,تحالف عزم,,أنثى,,,,,,2025,,,,
,2025_3024_بغداد,3024,المرشح العراقي 3024,Iraqi Candidate 3024,بغداد,,الاتحاد الوطني الكردستاني,,ذكر,,,,,,2025,,,,
,2025_3025_دهوك,3025,المرشح العراقي 3025,Iraqi Candidate 3025,دهوك,,دولة القانون,,ذكر,,,,,,2025,,,,
,2025_3026_البصرة,3026,المرشح العراقي 3026,Iraqi Candidate 3026,البصرة,,دولة القانون,,ذكر,,,,,,2025,,,,
,2025_3027_نينوى,3027,المرشح العراقي 3027,Iraqi Candidate 3027,نينوى,,دولة القانون,,أنثى,,,,,,2025,,,,
,2025_3028_كربلاء,3028,المرشح العراقي 3028,Iraqi Candidate 3028,كربلاء,,العزم,,أنثى,,,,,,2025,,,,
,2025_3029_أربيل,3029,المرشح العراقي 3029,Iraqi Candidate 3029,أربيل,,الاتحاد الوطني الكردستاني,,أنثى,,,,,,2025,,,,
,2025_3030_بغداد,3030,المرشح العراقي 3030,Iraqi Candidate 3030,بغداد,,النصر,,ذكر,,,,,,2025,,,,
,2025_3031_المثنى,3031,المرشح العراقي 3031,Iraqi Candidate 3031,المثنى,,الاتحاد الوطني الكردستاني,,أنثى,,,,,,2025,,,,
,2025_3032_الأنبار,3032,المرشح العراقي 3032,Iraqi Candidate 3032,الأنبار,,الوطنية,,ذكر,,,,,,2025,,,,
,2025_3033_السليمانية,3033,المرشح العراقي 3033,Iraqi Candidate 3033,السليمانية,,تحالف عزم,,أنثى,,,,,,2025,,,,
,2025_3034_المثنى,3034,المرشح العراقي 3034,Iraqi Candidate 3034,المثنى,,دولة القانون,,أنثى,,,,,,2025,,,,
,2025_3035_ذي قار,3035,المرشح العراقي 3035,Iraqi Candidate 3035,ذي قار,,النصر,,ذكر,,,,,,2025,,,,
,2025_3036_ميسان,3036,المرشح العراقي 3036,Iraqi Candidate 3036,ميسان,,الحزب الشيوعي العراقي,,أنثى,,,,,,2025,,,,
,2025_3037_ذي قار,3037,المرشح العراقي 3037,Iraqi Candidate 3037,ذي قار,,الوطنية,,أنثى,,,,,,2025,,,,
,2025_3038_بغداد,3038,المرشح العراقي 3038,Iraqi Candidate 3038,بغداد,,تحالف السيادة,,أنثى,,,,,,2025,,,,
,2025_3039_بابل,3039,المرشح العراقي 3039,Iraqi Candidate 3039,بابل,,العزم,,ذكر,,,,,,2025,,,,
,2025_3040_ذي قار,3040,المرشح العراقي 3040,Iraqi Candidate 3040,ذي قار,,دولة القانون,,أنثى,,,,,,2025,,,,
,2025_3041_كربلاء,3041,المرشح العراقي 3041,Iraqi Candidate 3041,كربلاء,,سائرون,,ذكر,,,,,,2025,,,,
,2025_3042_المثنى,3042,المرشح العراقي 3042,Iraqi Candidate 3042,المثنى,,حركة امتداد,,ذكر,,,,,,2025,,,,
,2025_3043_البصرة,3043,المرشح العراقي 3043,Iraqi Candidate 3043,البصرة,,تقدم,,أنثى,,,,,,2025,,,,
,2025_3044_واسط,3044,المرشح العراقي 3044,Iraqi Candidate 3044,واسط,,تحالف عزم,,ذكر,,,,,,2025,,,,
,2025_3045_المثنى,3045,المرشح العراقي 3045,Iraqi Candidate 3045,المثنى,,تحالف السيادة,,ذكر,,,,,,2025,,,,
,2025_3046_السليمانية,3046,المرشح العراقي 3046,Iraqi Candidate 3046,السليمانية,,تقدم,,ذكر,,,,,,2025,,,,
,2025_3047_ذي قار,3047,المرشح العراقي 3047,Iraqi Candidate 3047,ذي قار,,تحالف السيادة,,أنثى,,,,,,2025,,,,
,2025_3048_أربيل,3048,المرشح العراقي 3048,Iraqi Candidate 3048,أربيل,,الفتح,,أنثى,,,,,,2025,,,,
,2025_3049_القادسية,3049,المرشح العراقي 3049,Iraqi Candidate 3049,القادسية,,حركة امتداد,,ذكر,,,,,,2025,,,,
,2025_3050_دهوك,3050,المرشح العراقي 3050,Iraqi Candidate 3050,دهوك,,الحزب الشيوعي العراقي,,أنثى,,,,,,2025,,,,
,2025_3051_المثنى,3051,المرشح العراقي 3051,Iraqi Candidate 3051,المثنى,,العزم,,أنثى,,,,,,2025,,,,
,2025_3052_ذي قار,3052,المرشح العراقي 3052,Iraqi Candidate 3052,ذي قار,,دولة القانون,,أنثى,,,,,,2025,,,,
,2025_3053_البصرة,3053,المرشح العراقي 3053,Iraqi Candidate 3053,البصرة,,الحكمة,,ذكر,,,,,,2025,,,,
,2025_3054_نجف,3054,المرشح العراقي 3054,Iraqi Candidate 3054,نجف,,الوطنية,,ذكر,,,,,,2025,,,,
,2025_3055_نجف,3055,المرشح العراقي 3055,Iraqi Candidate 3055,نجف,,النصر,,أنثى,,,,,,2025,,,,
,2025_3056_البصرة,3056,المرشح العراقي 3056,Iraqi Candidate 3056,البصرة,,دولة القانون,,أنثى,,,,,,2025,,,,
,2025_3057_كركوك,3057,المرشح العراقي 3057,Iraqi Candidate 3057,كركوك,,الحكمة,,أنثى,,,,,,2025,,,,
,2025_3058_نجف,3058,المرشح العراقي 3058,Iraqi Candidate 3058,نجف,,الاتحاد الوطني الكردستاني,,ذكر,,,,,,2025,,,,
,2025_3059_أربيل,3059,المرشح العراقي 3059,Iraqi Candidate 3059,أربيل,,الوطنية,,أنثى,,,,,,2025,,,,
,2025_3060_كركوك,3060,المرشح العراقي 3060,Iraqi Candidate 3060,كركوك,,سائرون,,ذكر,,,,,,2025,,,,
,2025_3061_البصرة,3061,المرشح العراقي 3061,Iraqi Candidate 3061,البصرة,,تقدم,,أنثى,,,,,,2025,,,,
,2025_3062_واسط,3062,المرشح العراقي 3062,Iraqi Candidate 3062,واسط,,الفتح,,أنثى,,,,,,2025,,,,
,2025_3063_الحلة,3063,المرشح العراقي 3063,Iraqi Candidate 3063,الحلة,,تحالف السيادة,,أنثى,,,,,,2025,,,,
,2025_3064_الحلة,3064,المرشح العراقي 3064,Iraqi Candidate 3064,الحلة,,دولة القانون,,أنثى,,,,,,2025,,,,
,2025_3065_ميسان,3065,المرشح العراقي 3065,Iraqi Candidate 3065,ميسان,,النصر,,ذكر,,,,,,2025,,,,
,2025_3066_نينوى,3066,المرشح العراقي 3066,Iraqi Candidate 3066,نينوى,,الحزب الديمقراطي الكردستاني,,أنثى,,,,,,2025,,,,
,2025_3067_نجف,3067,المرشح العراقي 3067,Iraqi Candidate 3067,نجف,,الفتح,,أنثى,,,,,,2025,,,,
,2025_3068_ميسان,3068,المرشح العراقي 3068,Iraqi Candidate 3068,ميسان,,سائرون,,أنثى,,,,,,2025,,,,
,2025_3069_السليمانية,3069,المرشح العراقي 3069,Iraqi Candidate 3069,السليمانية,,سائرون,,ذكر,,,,,,2025,,,,
,2025_3070_ديالى,3070,المرشح العراقي 3070,Iraqi Candidate 3070,ديالى,,الحزب الديمقراطي الكردستاني,,أنثى,,,,,,2025,,,,
,2025_3071_كربلاء,3071,المرشح العراقي 3071,Iraqi Candidate 3071,كربلاء,,تحالف السيادة,,ذكر,,,,,,2025,,,,
,2025_3072_واسط,3072,المرشح العراقي 3072,Iraqi Candidate 3072,واسط,,تحالف عزم,,أنثى,,,,,,2025,,,,
,2025_3073_ديالى,3073,المرشح العراقي 3073,Iraqi Candidate 3073,ديالى,,دولة القانون,,أنثى,,,,,,2025,,,,
,2025_3074_البصرة,3074,المرشح العراقي 3074,Iraqi Candidate 3074,البصرة,,الحكمة,,أنثى,,,,,,2025,,,,
,2025_3075_ذي قار,3075,المرشح العراقي 3075,Iraqi Candidate 3075,ذي قار,,تحالف السيادة,,ذكر,,,,,,2025,,,,
,2025_3076_المثنى,3076,المرشح العراقي 3076,Iraqi Candidate 3076,المثنى,,الاتحاد الوطني الكردستاني,,ذكر,,,,,,2025,,,,
,2025_3077_كربلاء,3077,المرشح العراقي 3077,Iraqi Candidate 3077,كربلاء,,الحزب الديمقراطي الكردستاني,,أنثى,,,,,,2025,,,,
,2025_3078_المثنى,3078,المرشح العراقي 3078,Iraqi Candidate 3078,المثنى,,تحالف عزم,,أنثى,,,,,,2025,,,,
,2025_3079_بابل,3079,المرشح العراقي 3079,Iraqi Candidate 3079,بابل,,الوطنية,,ذكر,,,,,,2025,,,,
,2025_3080_السليمانية,3080,المرشح العراقي 3080,Iraqi Candidate 3080,السليمانية,,سائرون,,ذكر,,,,,,2025,,,,
,2025_3081_صلاح الدين,3081,المرشح العراقي 3081,Iraqi Candidate 3081,صلاح الدين,,العزم,,أنثى,,,,,,2025,,,,
,2025_3082_كربلاء,3082,المرشح العراقي 3082,Iraqi Candidate 3082,كربلاء,,تحالف عزم,,ذكر,,,,,,2025,,,,
,2025_3083_بغداد,3083,المرشح العراقي 3083,Iraqi Candidate 3083,بغداد,,تقدم,,ذكر,,,,,,2025,,,,
,2025_3084_نينوى,3084,المرشح العراقي 3084,Iraqi Candidate 3084,نينوى,,تحالف عزم,,ذكر,,,,,,2025,,,,
,2025_3085_بغداد,3085,المرشح العراقي 3085,Iraqi Candidate 3085,بغداد,,حركة امتداد,,ذكر,,,,,,2025,,,,
,2025_3086_صلاح الدين,3086,المرشح العراقي 3086,Iraqi Candidate 3086,صلاح الدين,,الاتحاد الوطني الكردستاني,,ذكر,,,,,,2025,,,,
,2025_3087_دهوك,3087,المرشح العراقي 3087,Iraqi Candidate 3087,دهوك,,الحكمة,,ذكر,,,,,,2025,,,,
,2025_3088_دهوك,3088,المرشح العراقي 3088,Iraqi Candidate 3088,دهوك,,الفتح,,ذكر,,,,,,2025,,,,
,2025_3089_بغداد,3089,المرشح العراقي 3089,Iraqi Candidate 3089,بغداد,,الحكمة,,ذكر,,,,,,2025,,,,
,2025_3090_أربيل,3090,المرشح العراقي 3090,Iraqi Candidate 3090,أربيل,,الحزب الديمقراطي الكردستاني,,أنثى,,,,,,2025,,,,
,2025_3091_كركوك,3091,المرشح العراقي 3091,Iraqi Candidate 3091,كركوك,,الحزب الشيوعي العراقي,,ذكر,,,,,,2025,,,,
,2025_3092_الحلة,3092,المرشح العراقي 3092,Iraqi Candidate 3092,الحلة,,تقدم,,ذكر,,,,,,2025,,,,
,2025_3093_ديالى,3093,المرشح العراقي 3093,Iraqi Candidate 3093,ديالى,,الفتح,,أنثى,,,,,,2025,,,,
,2025_3094_كركوك,3094,المرشح العراقي 3094,Iraqi Candidate 3094,كركوك,,النصر,,ذكر,,,,,,2025,,,,
,2025_3095_نينوى,3095,المرشح العراقي 3095,Iraqi Candidate 3095,نينوى,,تقدم,,أنثى,,,,,,2025,,,,
,2025_3096_الأنبار,3096,المرشح العراقي 3096,Iraqi Candidate 3096,الأنبار,,حركة امتداد,,أنثى,,,,,,2025,,,,
,2025_3097_كركوك,3097,المرشح العراقي 3097,Iraqi Candidate 3097,كركوك,,العزم,,ذكر,,,,,,2025,,,,
,2025_3098_الحلة,3098,المرشح العراقي 3098,Iraqi Candidate 3098,الحلة,,الحزب الديمقراطي الكردستاني,,ذكر,,,,,,2025,,,,
,2025_3099_ذي قار,3099,المرشح العراقي 3099,Iraqi Candidate 3099,ذي قار,,تقدم,,أنثى,,,,,,2025,,,,
,2025_3100_ديالى,3100,المرشح العراقي 3100,Iraqi Candidate 3100,ديالى,,العزم,,أنثى,,,,,,2025,,,,
,2025_3101_أربيل,3101,المرشح العراقي 3101,Iraqi Candidate 3101,أربيل,,الحزب الشيوعي العراقي,,أنثى,,,,,,2025,,,,
,2025_3102_الأنبار,3102,المرشح العراقي 3102,Iraqi Candidate 3102,الأنبار,,النصر,,أنثى,,,,,,2025,,,,
,2025_3103_المثنى,3103,المرشح العراقي 3103,Iraqi Candidate 3103,المثنى,,حركة امتداد,,ذكر,,,,,,2025,,,,
,2025_3104_بابل,3104,المرشح العراقي 3104,Iraqi Candidate 3104,بابل,,العزم,,ذكر,,,,,,2025,,,,
,2025_3105_دهوك,3105,المرشح العراقي 3105,Iraqi Candidate 3105,دهوك,,الاتحاد الوطني الكردستاني,,ذكر,,,,,,2025,,,,
,2025_3106_كربلاء,3106,المرشح العراقي 3106,Iraqi Candidate 3106,كربلاء,,الحكمة,,أنثى,,,,,,2025,,,,
,2025_3107_نينوى,3107,المرشح العراقي 3107,Iraqi Candidate 3107,نينوى,,دولة القانون,,ذكر,,,,,,2025,,,,
,2025_3108_نجف,3108,المرشح العراقي 3108,Iraqi Candidate 3108,نجف,,تحالف السيادة,,أنثى,,,,,,2025,,,,
,2025_3109_ذي قار,3109,المرشح العراقي 3109,Iraqi Candidate 3109,ذي قار,,الحزب الشيوعي العراقي,,ذكر,,,,,,2025,,,,
,2025_3110_نينوى,3110,المرشح العراقي 3110,Iraqi Candidate 3110,نينوى,,النصر,,ذكر,,,,,,2025,,,,
,2025_3111_صلاح الدين,3111,المرشح العراقي 3111,Iraqi Candidate 3111,صلاح الدين,,حركة امتداد,,أنثى,,,,,,2025,,,,
,2025_3112_أربيل,3112,المرشح العراقي 3112,Iraqi Candidate 3112,أربيل,,الوطنية,,ذكر,,,,,,2025,,,,
,2025_3113_السليمانية,3113,المرشح العراقي 3113,Iraqi Candidate 3113,السليمانية,,حركة امتداد,,ذكر,,,,,,2025,,,,
,2025_3114_الأنبار,3114,المرشح العراقي 3114,Iraqi Candidate 3114,الأنبار,,تحالف السيادة,,ذكر,,,,,,2025,,,,
,2025_3115_كربلاء,3115,المرشح العراقي 3115,Iraqi Candidate 3115,كربلاء,,تحالف السيادة,,ذكر,,,,,,2025,,,,
,2025_3116_نجف,3116,المرشح العراقي 3116,Iraqi Candidate 3116,نجف,,دولة القانون,,أنثى,,,,,,2025,,,,
,2025_3117_ميسان,3117,المرشح العراقي 3117,Iraqi Candidate 3117,ميسان,,حركة امتداد,,أنثى,,,,,,2025,,,,
,2025_3118_ديالى,3118,المرشح العراقي 3118,Iraqi Candidate 3118,ديالى,,تقدم,,ذكر,,,,,,2025,,,,
,2025_3119_المثنى,3119,المرشح العراقي 3119,Iraqi Candidate 3119,المثنى,,الفتح,,ذكر,,,,,,2025,,,,
,2025_3120_بابل,3120,المرشح العراقي 3120,Iraqi Candidate 3120,بابل,,النصر,,أنثى,,,,,,2025,,,,
,2025_3121_واسط,3121,المرشح العراقي 3121,Iraqi Candidate 3121,واسط,,تحالف السيادة,,ذكر,,,,,,2025,,,,
,2025_3122_نجف,3122,المرشح العراقي 3122,Iraqi Candidate 3122,نجف,,الحزب الشيوعي العراقي,,ذكر,,,,,,2025,,,,
,2025_3123_ميسان,3123,المرشح العراقي 3123,Iraqi Candidate 3123,ميسان,,سائرون,,أنثى,,,,,,2025,,,,
,2025_3124_كركوك,3124,المرشح العراقي 3124,Iraqi Candidate 3124,كركوك,,الحكمة,,ذكر,,,,,,2025,,,,
,2025_3125_البصرة,3125,المرشح العراقي 3125,Iraqi Candidate 3125,البصرة,,الحكمة,,أنثى,,,,,,2025,,,,
,2025_3126_صلاح الدين,3126,المرشح العراقي 3126,Iraqi Candidate 3126,صلاح الدين,,الحكمة,,أنثى,,,,,,2025,,,,
,2025_3127_ذي قار,3127,المرشح العراقي 3127,Iraqi Candidate 3127,ذي قار,,تقدم,,ذكر,,,,,,2025,,,,
,2025_3128_نينوى,3128,المرشح العراقي 3128,Iraqi Candidate 3128,نينوى,,تحالف السيادة,,ذكر,,,,,,2025,,,,
,2025_3129_القادسية,3129,المرشح العراقي 3129,Iraqi Candidate 3129,القادسية,,العزم,,ذكر,,,,,,2025,,,,
,2025_3130_البصرة,3130,المرشح العراقي 3130,Iraqi Candidate 3130,البصرة,,الحكمة,,أنثى,,,,,,2025,,,,
,2025_3131_دهوك,3131,المرشح العراقي 3131,Iraqi Candidate 3131,دهوك,,العزم,,ذكر,,,,,,2025,,,,
,2025_3132_نجف,3132,المرشح العراقي 3132,Iraqi Candidate 3132,نجف,,الحزب الشيوعي العراقي,,ذكر,,,,,,2025,,,,
,2025_3133_نجف,3133,المرشح العراقي 3133,Iraqi Candidate 3133,نجف,,سائرون,,أنثى,,,,,,2025,,,,
,2025_3134_صلاح الدين,3134,المرشح العراقي 3134,Iraqi Candidate 3134,صلاح الدين,,تقدم,,أنثى,,,,,,2025,,,,
,2025_3135_بابل,3135,المرشح العراقي 3135,Iraqi Candidate 3135,بابل,,الحزب الديمقراطي الكردستاني,,ذكر,,,,,,2025,,,,
,2025_3136_الحلة,3136,المرشح العراقي 3136,Iraqi Candidate 3136,الحلة,,العزم,,أنثى,,,,,,2025,,,,
,2025_3137_صلاح الدين,3137,المرشح العراقي 3137,Iraqi Candidate 3137,صلاح الدين,,الحزب الديمقراطي الكردستاني,,ذكر,,,,,,2025,,,,
,2025_3138_أربيل,3138,المرشح العراقي 3138,Iraqi Candidate 3138,أربيل,,النصر,,ذكر,,,,,,2025,,,,
,2025_3139_ميسان,3139,المرشح العراقي 3139,Iraqi Candidate 3139,ميسان,,الحزب الديمقراطي الكردستاني,,أنثى,,,,,,2025,,,,
,2025_3140_كركوك,3140,المرشح العراقي 3140,Iraqi Candidate 3140,كركوك,,العزم,,أنثى,,,,,,2025,,,,
,2025_3141_نينوى,3141,المرشح العراقي 3141,Iraqi Candidate 3141,نينوى,,حركة امتداد,,أنثى,,,,,,2025,,,,
,2025_3142_القادسية,3142,المرشح العراقي 3142,Iraqi Candidate 3142,القادسية,,الوطنية,,أنثى,,,,,,2025,,,,
,2025_3143_السليمانية,3143,المرشح العراقي 3143,Iraqi Candidate 3143,السليمانية,,الحزب الشيوعي العراقي,,ذكر,,,,,,2025,,,,
,2025_3144_أربيل,3144,المرشح العراقي 3144,Iraqi Candidate 3144,أربيل,,الوطنية,,ذكر,,,,,,2025,,,,
